User_ID,Timestamp,UTM_Source,Campaign,Converted,Revenue,Ad_Spend,Clicks,Impressions
U0599,2026-01-27 07:00:00,Unknown,LinkedIn_B2B,0,0,1481,350,4857
U0599,2026-01-14 14:00:00,Facebook,FB_Summer,0,0,3725,402,11484
U0599,2026-01-31 22:00:00,Blog,Content_Marketing,0,0,6474,393,19091
U0599,2026-02-08 22:00:00,Unknown,Content_Marketing,1,250,2282,250,7274
U0600,2026-01-05 08:00:00,Google,Google_Search,0,0,4256,451,11603
U0600,2026-01-18 10:00:00,TikTok,TikTok_Viral,0,0,7156,340,7028
U0600,2026-01-22 08:00:00,Google,Google_Search,0,0,2213,71,5598
U0601,2026-01-26 23:00:00,Unknown,LinkedIn_B2B,0,0,3955,414,12238
,2026-02-17 10:00:00,Blog,Content_Marketing,1,900,5104,153,7916
U0602,2026-02-05 16:00:00,Blog,Content_Marketing,0,0,6015,150,15252
U0602,2026-02-28 23:00:00,Google,Google_Search,1,400,4739,72,10322
U0603,2026-03-17 20:00:00,TikTok,TikTok_Viral,0,0,4418,287,19739
U0603,2026-02-10 18:00:00,Facebook,FB_Summer,0,0,7980,69,8519
U0603,2026-02-02 12:00:00,Unknown,Content_Marketing,0,0,7729,280,8830
U0604,2026-01-07 02:00:00,TikTok,TikTok_Viral,0,0,5477,263,1535
U0604,2026-03-23 09:00:00,Blog,Content_Marketing,0,0,5752,159,18501
U0604,2026-02-06 03:00:00,Blog,Content_Marketing,0,0,6945,218,6807
,2026-03-25 06:00:00,Blog,Content_Marketing,0,0,3011,295,1677
U0605,2026-01-22 21:00:00,LinkedIn,LinkedIn_B2B,0,0,4493,154,6370
U0606,2026-02-09 17:00:00,LinkedIn,LinkedIn_B2B,0,0,2274,497,4979
U0606,2026-01-31 02:00:00,Google,Google_Search,0,0,2466,108,15787
U0606,2026-01-16 16:00:00,LinkedIn,LinkedIn_B2B,0,0,2000,296,10119
U0607,2026-02-15 05:00:00,Google,Google_Search,1,400,6941,59,3831
U0608,2026-02-13 05:00:00,Facebook,FB_Summer,0,0,7203,373,12514
U0609,2026-02-25 03:00:00,TikTok,TikTok_Viral,1,400,2372,147,16840
U0610,2026-03-26 15:00:00,Facebook,FB_Summer,0,0,4021,151,2375
,2026-02-27 06:00:00,Google,Google_Search,0,0,4051,382,12099
U0610,2026-01-01 10:00:00,TikTok,TikTok_Viral,0,0,5871,316,19396
U0610,2026-03-17 04:00:00,Google,Google_Search,0,0,7238,224,4924
U0610,2026-01-05 20:00:00,Blog,Content_Marketing,0,0,3403,69,4492
U0611,2026-03-31 08:00:00,Facebook,FB_Summer,1,250,7961,260,3437
U0612,2026-03-05 09:00:00,Unknown,Google_Search,0,0,3335,217,7054
U0612,2026-01-18 16:00:00,Google,Google_Search,0,0,1779,185,11937
U0612,2026-01-16 05:00:00,LinkedIn,LinkedIn_B2B,0,0,1402,191,11206
U0612,2026-03-11 02:00:00,Blog,Content_Marketing,0,0,6656,329,10738
U0612,2026-03-26 09:00:00,Blog,Content_Marketing,1,400,3555,499,14768
U0613,2026-01-07 04:00:00,LinkedIn,LinkedIn_B2B,1,400,1875,294,2393
U0614,2026-03-11 03:00:00,TikTok,TikTok_Viral,0,0,7505,176,3687
U0614,2026-01-22 05:00:00,LinkedIn,LinkedIn_B2B,0,0,6167,465,1551
U0614,2026-01-28 23:00:00,TikTok,TikTok_Viral,0,0,6590,310,8818
U0614,2026-01-01 21:00:00,TikTok,TikTok_Viral,1,400,7359,481,7145
U0615,2026-02-25 06:00:00,Google,Google_Search,0,0,3397,226,5463
U0615,2026-03-17 13:00:00,TikTok,TikTok_Viral,0,0,2021,411,14769
U0615,2026-03-24 19:00:00,LinkedIn,LinkedIn_B2B,0,0,2566,432,9288
U0615,2026-03-15 05:00:00,Facebook,FB_Summer,1,150,3038,117,2317
U0616,2026-01-10 21:00:00,Google,Google_Search,0,0,1922,344,1092
,2026-01-15 22:00:00,Facebook,FB_Summer,1,150,2182,125,5038
U0617,2026-02-18 21:00:00,TikTok,TikTok_Viral,0,0,6202,124,7775
U0617,2026-02-15 06:00:00,TikTok,TikTok_Viral,0,0,5013,300,9975
,2026-01-07 08:00:00,TikTok,TikTok_Viral,1,400,7829,80,16032
U0618,2026-02-22 03:00:00,Facebook,FB_Summer,0,0,4491,443,1451
U0618,2026-03-09 02:00:00,TikTok,TikTok_Viral,0,0,4681,152,10031
U0618,2026-02-19 08:00:00,TikTok,TikTok_Viral,0,0,1140,449,8681
U0618,2026-02-19 07:00:00,TikTok,TikTok_Viral,0,0,2185,106,9771
U0618,2026-03-08 08:00:00,LinkedIn,LinkedIn_B2B,1,250,7549,208,14228
U0619,2026-01-14 07:00:00,Blog,Content_Marketing,0,0,6475,334,19822
U0620,2026-02-16 15:30:00,TikTok,TikTok_Viral,0,0,7305,333,14753
U0620,2026-02-13 00:00:00,Blog,Content_Marketing,0,0,6905,441,14921
U0620,2026-03-31 08:00:00,LinkedIn,LinkedIn_B2B,0,0,5928,339,19481
U0620,2026-01-13 12:00:00,LinkedIn,LinkedIn_B2B,0,0,1375,489,12014
U0620,2026-03-02 07:00:00,LinkedIn,LinkedIn_B2B,0,0,5607,58,3499
U0621,2026-02-22 01:00:00,Facebook,FB_Summer,0,0,1594,102,18975
U0622,2026-01-28 06:00:00,Unknown,FB_Summer,0,0,5812,259,4941
U0622,2026-03-24 18:00:00,LinkedIn,LinkedIn_B2B,0,0,2939,363,4892
U0622,2026-02-02 19:00:00,Google,Google_Search,0,0,1361,293,10079
U0622,2026-01-22 21:00:00,Blog,Content_Marketing,0,0,5010,468,8089
U0623,2026-01-12 16:00:00,Google,Google_Search,0,0,4498,406,12434
U0623,2026-02-27 17:00:00,LinkedIn,LinkedIn_B2B,0,0,6138,342,1699
U0623,2026-01-25 05:00:00,Unknown,LinkedIn_B2B,0,0,2469,150,7850
U0623,2026-01-17 09:00:00,Facebook,FB_Summer,1,400,2101,66,4862
U0624,2026-03-29 13:00:00,LinkedIn,LinkedIn_B2B,0,0,4880,243,1249
U0624,2026-02-17 01:00:00,Facebook,FB_Summer,1,400,1889,93,6162
U0625,2026-02-23 03:00:00,Facebook,FB_Summer,0,0,6846,316,19186
U0625,2026-03-17 18:00:00,Blog,Content_Marketing,0,0,5868,322,19589
U0626,2026-01-23 19:00:00,TikTok,TikTok_Viral,0,0,5966,159,1656
U0626,2026-02-21 09:00:00,Facebook,FB_Summer,1,900,5762,109,5154
U0627,2026-01-15 17:00:00,Blog,Content_Marketing,1,150,7042,468,5430
U0628,2026-01-30 04:00:00,Blog,Content_Marketing,0,0,5453,87,8913
U0629,2026-03-09 17:00:00,LinkedIn,LinkedIn_B2B,0,0,7783,141,2442
U0629,2026-03-04 06:00:00,TikTok,TikTok_Viral,0,0,1732,315,5843
U0629,2026-02-26 02:00:00,Blog,Content_Marketing,0,0,7227,214,16102
U0629,2026-03-29 08:00:00,Unknown,FB_Summer,0,0,1094,449,1895
U0629,2026-01-04 02:00:00,Google,Google_Search,0,0,5799,91,3707
U0630,2026-02-26 17:00:00,Google,Google_Search,0,0,5955,63,5907
U0630,2026-02-10 12:00:00,LinkedIn,LinkedIn_B2B,1,900,3374,435,10572
U0631,2026-03-11 04:00:00,Google,Google_Search,0,0,5023,317,3510
U0631,2026-01-23 09:00:00,Facebook,FB_Summer,0,0,4841,70,17618
U0631,2026-03-01 00:00:00,TikTok,TikTok_Viral,0,0,3012,243,12316
U0632,2026-03-08 08:00:00,LinkedIn,LinkedIn_B2B,0,0,2931,261,5891
U0632,2026-03-07 07:00:00,Unknown,LinkedIn_B2B,0,0,3540,470,6578
U0632,2026-02-18 23:00:00,Blog,Content_Marketing,0,0,1434,258,7813
U0633,2026-03-20 17:00:00,Blog,Content_Marketing,0,0,7327,369,18230
U0633,2026-01-17 02:00:00,Facebook,FB_Summer,1,600,4208,179,18320
U0634,2026-03-22 23:00:00,LinkedIn,LinkedIn_B2B,0,0,4880,305,9159
U0635,2026-01-25 16:00:00,TikTok,TikTok_Viral,0,0,6513,83,5636
U0635,2026-03-21 21:00:00,TikTok,TikTok_Viral,0,0,6484,391,11076
U0635,2026-02-08 05:00:00,TikTok,TikTok_Viral,0,0,2069,238,18312
U0635,2026-01-28 03:00:00,TikTok,TikTok_Viral,0,0,1334,470,13785
U0635,2026-03-22 12:00:00,LinkedIn,LinkedIn_B2B,1,150,3380,493,2386
U0636,2026-03-28 11:00:00,Facebook,FB_Summer,0,0,6973,61,3772
U0636,2026-02-18 09:00:00,TikTok,TikTok_Viral,1,600,5716,467,18378
U0637,2026-01-14 11:00:00,Facebook,FB_Summer,0,0,7802,191,11864
U0637,2026-03-01 19:00:00,Facebook,FB_Summer,0,0,1307,198,2884
U0637,2026-01-31 06:00:00,LinkedIn,LinkedIn_B2B,0,0,3908,149,18242
U0637,2026-03-17 10:00:00,LinkedIn,LinkedIn_B2B,0,0,7608,122,4348
U0637,2026-01-13 22:00:00,Google,Google_Search,0,0,7450,113,18838
U0638,2026-03-17 02:00:00,Facebook,FB_Summer,1,150,4317,379,11584
U0639,2026-01-05 23:00:00,TikTok,TikTok_Viral,0,0,7237,308,17274
U0639,2026-02-19 03:00:00,LinkedIn,LinkedIn_B2B,0,0,5526,418,18185
U0640,2026-01-27 00:00:00,Facebook,FB_Summer,0,0,7378,262,4670
U0641,2026-03-09 00:00:00,Blog,Content_Marketing,0,0,6757,304,9647
U0641,2026-03-18 03:00:00,LinkedIn,LinkedIn_B2B,0,0,6087,398,8002
U0641,2026-02-17 19:00:00,TikTok,TikTok_Viral,0,0,3549,359,3323
U0641,2026-03-09 20:00:00,Google,Google_Search,0,0,2850,168,14008
U0641,2026-03-03 10:00:00,Blog,Content_Marketing,0,0,4336,149,6590
U0642,2026-03-19 16:00:00,Blog,Content_Marketing,0,0,3766,264,3514
U0642,2026-02-02 01:00:00,Google,Google_Search,1,150,5257,324,14344
U0643,2026-02-13 07:00:00,Google,Google_Search,1,400,7477,430,2519
U0644,2026-02-16 15:30:00,Unknown,Google_Search,0,0,2580,497,2814
U0644,2026-01-27 11:00:00,Blog,Content_Marketing,0,0,7248,63,13657
U0644,2026-03-29 14:00:00,Facebook,FB_Summer,0,0,2437,443,8163
U0644,2026-02-13 11:00:00,LinkedIn,LinkedIn_B2B,0,0,4573,342,4564
U0644,2026-03-22 15:00:00,TikTok,TikTok_Viral,0,0,6088,157,18186
U0645,2026-01-15 07:00:00,Google,Google_Search,0,0,4665,449,7359
U0645,2026-02-08 07:00:00,LinkedIn,LinkedIn_B2B,0,0,5330,119,14351
U0645,2026-01-28 07:00:00,Google,Google_Search,1,250,1839,391,13142
U0646,2026-01-07 16:00:00,Blog,Content_Marketing,0,0,7580,198,10363
U0646,2026-01-24 00:00:00,Blog,Content_Marketing,0,0,7613,134,14200
U0646,2026-04-01 18:00:00,Blog,Content_Marketing,0,0,5691,463,13316
U0646,2026-03-12 20:00:00,LinkedIn,LinkedIn_B2B,0,0,6556,439,15948
U0647,2026-03-10 11:00:00,Facebook,FB_Summer,1,250,2203,219,19525
U0648,2026-03-06 09:00:00,Google,Google_Search,1,250,2434,147,4550
U0649,2026-01-19 13:00:00,LinkedIn,LinkedIn_B2B,0,0,4340,368,1752
U0649,2026-03-02 04:00:00,Blog,Content_Marketing,1,150,1250,378,15483
U0650,2026-03-13 23:00:00,LinkedIn,LinkedIn_B2B,0,0,6427,358,12855
U0650,2026-03-08 04:00:00,Unknown,FB_Summer,1,150,7707,195,1100
U0651,2026-01-19 22:00:00,Unknown,Google_Search,0,0,7591,484,5824
U0651,2026-03-17 11:00:00,TikTok,TikTok_Viral,0,0,1765,451,19042
U0651,2026-03-15 12:00:00,TikTok,TikTok_Viral,1,600,2774,57,19408
U0652,2026-03-28 21:00:00,Google,Google_Search,0,0,3569,342,12037
U0652,2026-02-02 06:00:00,Google,Google_Search,0,0,5813,457,11182
U0652,2026-02-04 20:00:00,Blog,Content_Marketing,0,0,2345,294,8331
U0652,2026-01-01 21:00:00,Google,Google_Search,1,600,4189,82,2807
U0653,2026-01-26 02:00:00,Blog,Content_Marketing,1,600,7746,471,1835
U0654,2026-03-09 01:00:00,TikTok,TikTok_Viral,0,0,5968,87,11531
U0655,2026-01-23 20:00:00,TikTok,TikTok_Viral,1,900,6259,260,5707
U0656,2026-03-23 08:00:00,Facebook,FB_Summer,1,400,5905,194,13803
U0657,2026-01-18 23:00:00,TikTok,TikTok_Viral,0,0,5884,120,12290
U0657,2026-03-13 02:00:00,Google,Google_Search,0,0,4884,246,2562
U0658,2026-01-03 12:00:00,LinkedIn,LinkedIn_B2B,0,0,2599,151,7640
U0658,2026-01-30 02:00:00,TikTok,TikTok_Viral,0,0,6856,137,7639
U0659,2026-03-01 17:00:00,Google,Google_Search,0,0,2345,397,4331
,2026-03-19 05:00:00,Google,Google_Search,0,0,2949,472,17819
U0659,2026-01-17 14:00:00,LinkedIn,LinkedIn_B2B,1,600,1993,147,8151
U0660,2026-02-07 09:00:00,Blog,Content_Marketing,0,0,5741,215,2565
U0660,2026-02-20 09:00:00,Facebook,FB_Summer,0,0,3256,195,2733
U0660,2026-02-27 06:00:00,Facebook,FB_Summer,0,0,5376,105,5645
U0660,2026-03-05 21:00:00,TikTok,TikTok_Viral,0,0,7831,132,4023
U0661,2026-03-22 06:00:00,Google,Google_Search,0,0,5690,329,12145
U0661,2026-03-29 19:00:00,TikTok,TikTok_Viral,0,0,2897,497,18673
U0661,2026-01-15 16:00:00,Facebook,FB_Summer,0,0,1238,223,8500
U0661,2026-02-27 23:00:00,Blog,Content_Marketing,0,0,6891,375,15047
U0662,2026-03-03 22:00:00,TikTok,TikTok_Viral,0,0,4318,315,5801
U0662,2026-02-16 00:00:00,Google,Google_Search,0,0,2400,142,8337
U0662,2026-02-11 21:00:00,LinkedIn,LinkedIn_B2B,0,0,6403,237,1486
U0662,2026-03-11 14:00:00,LinkedIn,LinkedIn_B2B,0,0,2231,425,3387
U0663,2026-03-15 04:00:00,Google,Google_Search,0,0,5867,70,19269
U0663,2026-03-10 21:00:00,Blog,Content_Marketing,0,0,3365,451,18915
U0663,2026-01-21 04:00:00,Google,Google_Search,0,0,1277,359,8530
U0663,2026-02-25 23:00:00,Blog,Content_Marketing,0,0,3390,381,5259
U0663,2026-03-19 10:00:00,LinkedIn,LinkedIn_B2B,0,0,1540,381,3752
U0664,2026-03-22 17:00:00,TikTok,TikTok_Viral,0,0,1293,405,15463
U0664,2026-02-15 05:00:00,Google,Google_Search,0,0,4912,150,18670
U0664,2026-01-04 19:00:00,Facebook,FB_Summer,1,400,6030,82,16119
U0665,2026-03-11 04:00:00,TikTok,TikTok_Viral,0,0,5073,417,6043
U0665,2026-02-10 16:00:00,Facebook,FB_Summer,0,0,7476,379,18437
,2026-03-29 16:00:00,LinkedIn,LinkedIn_B2B,0,0,7491,171,13080
U0665,2026-03-31 08:00:00,Google,Google_Search,1,900,7189,249,13482
U0666,2026-03-14 01:00:00,TikTok,TikTok_Viral,0,0,5438,140,12227
U0666,2026-02-04 08:00:00,LinkedIn,LinkedIn_B2B,0,0,4228,150,5599
U0666,2026-03-20 09:00:00,LinkedIn,LinkedIn_B2B,0,0,6599,322,19876
U0666,2026-02-20 07:00:00,LinkedIn,LinkedIn_B2B,0,0,5690,102,12147
U0666,2026-01-22 08:00:00,TikTok,TikTok_Viral,1,400,5366,439,12071
U0667,2026-02-19 05:00:00,LinkedIn,LinkedIn_B2B,0,0,2815,494,8283
U0667,2026-03-09 19:00:00,LinkedIn,LinkedIn_B2B,0,0,5132,104,19347
U0667,2026-02-17 11:00:00,TikTok,TikTok_Viral,0,0,4164,485,19306
U0667,2026-01-03 19:00:00,LinkedIn,LinkedIn_B2B,0,0,7757,183,8346
U0668,2026-03-22 19:00:00,LinkedIn,LinkedIn_B2B,1,150,5726,88,4709
U0669,2026-01-07 06:00:00,Facebook,FB_Summer,0,0,3204,456,2235
U0669,2026-02-16 06:00:00,Google,Google_Search,0,0,1880,217,11740
U0669,2026-01-14 06:00:00,Facebook,FB_Summer,0,0,7697,264,16592
U0669,2026-01-13 07:00:00,Blog,Content_Marketing,1,900,1131,367,9708
U0670,2026-01-12 01:00:00,LinkedIn,LinkedIn_B2B,0,0,5335,112,18161
U0670,2026-03-13 01:00:00,TikTok,TikTok_Viral,0,0,1055,189,12828
U0671,2026-03-09 17:00:00,Blog,Content_Marketing,0,0,2121,219,19265
U0671,2026-02-23 01:00:00,TikTok,TikTok_Viral,1,150,4403,455,15738
U0672,2026-02-08 05:00:00,LinkedIn,LinkedIn_B2B,0,0,7068,392,10162
U0672,2026-03-22 10:00:00,Blog,Content_Marketing,0,0,3599,453,10438
U0672,2026-03-06 04:00:00,Facebook,FB_Summer,0,0,1679,465,15028
U0672,2026-02-16 15:30:00,Unknown,LinkedIn_B2B,0,0,2277,460,11054
U0672,2026-03-23 07:00:00,LinkedIn,LinkedIn_B2B,1,900,2936,117,4792
U0673,2026-01-27 00:00:00,Google,Google_Search,0,0,6188,374,14948
U0673,2026-01-24 21:00:00,Blog,Content_Marketing,0,0,5299,365,13552
U0673,2026-03-17 19:00:00,TikTok,TikTok_Viral,1,400,7966,403,8277
U0674,2026-02-07 20:00:00,TikTok,TikTok_Viral,0,0,7930,313,6495
U0674,2026-02-06 06:00:00,LinkedIn,LinkedIn_B2B,0,0,7664,138,18804
U0674,2026-01-18 06:00:00,Google,Google_Search,0,0,7890,380,1232
U0674,2026-03-21 02:00:00,LinkedIn,LinkedIn_B2B,1,900,5256,175,14610
U0675,2026-01-27 22:00:00,Facebook,FB_Summer,0,0,7282,291,14239
U0675,2026-04-01 02:00:00,Blog,Content_Marketing,0,0,3867,295,16212
U0675,2026-02-03 23:00:00,LinkedIn,LinkedIn_B2B,1,900,2111,244,6071
U0676,2026-01-19 19:00:00,LinkedIn,LinkedIn_B2B,0,0,7077,282,13530
U0676,2026-01-31 23:00:00,Blog,Content_Marketing,0,0,6884,275,4962
U0676,2026-01-23 02:00:00,TikTok,TikTok_Viral,0,0,6875,422,8119
U0676,2026-03-25 18:00:00,Blog,Content_Marketing,0,0,3669,143,6653
U0676,2026-03-15 18:00:00,Facebook,FB_Summer,0,0,2402,101,14995
U0677,2026-01-31 17:00:00,LinkedIn,LinkedIn_B2B,0,0,6351,236,9012
U0677,2026-03-11 06:00:00,Blog,Content_Marketing,0,0,2000,300,16172
U0677,2026-01-29 05:00:00,TikTok,TikTok_Viral,0,0,5677,220,9553
U0678,2026-01-15 05:00:00,Blog,Content_Marketing,0,0,5769,274,1088
U0678,2026-03-15 05:00:00,Facebook,FB_Summer,0,0,6461,355,16352
U0678,2026-03-05 23:00:00,Blog,Content_Marketing,1,900,3677,120,19991
U0679,2026-01-20 00:00:00,Facebook,FB_Summer,0,0,7498,236,14013
U0679,2026-03-12 06:00:00,Google,Google_Search,0,0,5540,300,16256
U0679,2026-03-06 16:00:00,Blog,Content_Marketing,0,0,6679,428,13196
U0679,2026-02-15 05:00:00,Blog,Content_Marketing,0,0,7542,478,2325
U0679,2026-01-03 08:00:00,Facebook,FB_Summer,1,150,1671,467,19765
U0680,2026-02-28 02:00:00,Google,Google_Search,0,0,6963,342,4066
U0680,2026-01-20 20:00:00,Google,Google_Search,0,0,5807,433,12411
U0680,2026-01-12 09:00:00,Google,Google_Search,0,0,5189,148,2857
U0680,2026-01-26 00:00:00,Blog,Content_Marketing,0,0,6626,353,17379
U0680,2026-03-19 03:00:00,Google,Google_Search,1,400,2243,109,7791
U0681,2026-02-22 14:00:00,TikTok,TikTok_Viral,0,0,7319,431,3924
U0681,2026-01-15 12:00:00,Google,Google_Search,0,0,1990,366,2045
U0682,2026-03-26 23:00:00,LinkedIn,LinkedIn_B2B,0,0,2621,368,8015
U0682,2026-02-07 18:00:00,Google,Google_Search,0,0,1109,388,6860
U0682,2026-03-25 21:00:00,TikTok,TikTok_Viral,0,0,7261,451,10242
U0682,2026-01-13 02:00:00,Facebook,FB_Summer,0,0,6122,318,5607
U0683,2026-03-27 10:00:00,Blog,Content_Marketing,0,0,2055,58,7345
U0683,2026-02-14 23:00:00,LinkedIn,LinkedIn_B2B,0,0,7029,385,1040
U0683,2026-03-27 18:00:00,Facebook,FB_Summer,0,0,5067,471,1559
U0684,2026-01-16 04:00:00,TikTok,TikTok_Viral,1,150,3675,326,13015
U0685,2026-01-28 00:00:00,Facebook,FB_Summer,0,0,2279,63,5615
U0685,2026-01-07 13:00:00,TikTok,TikTok_Viral,0,0,5567,303,10107
U0685,2026-01-22 19:00:00,Google,Google_Search,0,0,1699,270,14965
U0685,2026-01-03 13:00:00,Blog,Content_Marketing,1,250,6325,104,12219
U0686,2026-03-29 20:00:00,Facebook,FB_Summer,0,0,3338,66,9182
U0686,2026-01-16 00:00:00,Google,Google_Search,0,0,5066,338,15793
U0686,2026-02-24 09:00:00,LinkedIn,LinkedIn_B2B,1,250,7376,228,13188
U0687,2026-02-01 08:00:00,Facebook,FB_Summer,0,0,3057,286,15227
U0687,2026-01-15 01:00:00,Google,Google_Search,0,0,5212,112,2269
U0687,2026-01-04 23:00:00,Facebook,FB_Summer,1,600,4265,191,3948
U0688,2026-03-08 01:00:00,TikTok,TikTok_Viral,0,0,6490,237,15672
U0688,2026-01-19 18:00:00,Google,Google_Search,0,0,6769,81,16186
U0688,2026-01-26 16:00:00,Google,Google_Search,0,0,4784,414,8510
U0688,2026-01-11 01:00:00,LinkedIn,LinkedIn_B2B,0,0,3257,301,10838
U0689,2026-02-16 15:30:00,Facebook,FB_Summer,0,0,3858,322,18305
U0689,2026-02-27 13:00:00,LinkedIn,LinkedIn_B2B,1,600,2675,111,19391
U0690,2026-03-27 06:00:00,Facebook,FB_Summer,1,400,4600,180,15335
U0691,2026-01-11 11:00:00,Facebook,FB_Summer,0,0,6730,487,16564
U0691,2026-01-05 01:00:00,Google,Google_Search,0,0,3544,219,1817
U0691,2026-01-15 01:00:00,Google,Google_Search,0,0,3066,69,1643
U0691,2026-03-16 07:00:00,LinkedIn,LinkedIn_B2B,1,600,6856,338,9832
U0692,2026-02-01 21:00:00,LinkedIn,LinkedIn_B2B,0,0,1346,180,17444
U0692,2026-03-17 09:00:00,Google,Google_Search,0,0,4235,451,18340
U0692,2026-03-23 07:00:00,TikTok,TikTok_Viral,0,0,6612,111,14584
U0692,2026-03-19 17:00:00,TikTok,TikTok_Viral,0,0,1815,126,8087
U0692,2026-02-06 01:00:00,TikTok,TikTok_Viral,0,0,7806,139,11561
U0693,2026-03-30 16:00:00,Facebook,FB_Summer,0,0,1933,362,15616
U0693,2026-01-09 22:00:00,Google,Google_Search,0,0,7947,388,5573
U0693,2026-01-28 14:00:00,Google,Google_Search,0,0,7916,137,4463
U0693,2026-02-22 01:00:00,Google,Google_Search,0,0,6167,461,9503
U0694,2026-02-17 21:00:00,Facebook,FB_Summer,0,0,5132,449,15699
U0695,2026-02-26 00:00:00,Google,Google_Search,0,0,3373,388,17653
U0695,2026-01-10 17:00:00,Google,Google_Search,0,0,2132,132,4940
U0696,2026-03-07 23:00:00,Blog,Content_Marketing,0,0,5152,241,15341
U0696,2026-03-11 05:00:00,Google,Google_Search,0,0,4430,292,11492
U0696,2026-03-27 02:00:00,TikTok,TikTok_Viral,0,0,5615,93,10815
U0696,2026-02-21 02:00:00,Blog,Content_Marketing,1,400,5185,305,9860
U0697,2026-03-06 04:00:00,Blog,Content_Marketing,0,0,6490,484,16634
U0697,2026-02-04 01:00:00,Google,Google_Search,1,600,7475,95,14877
U0698,2026-01-06 15:00:00,TikTok,TikTok_Viral,1,400,3327,395,19127
U0699,2026-02-18 11:00:00,LinkedIn,LinkedIn_B2B,0,0,7593,387,14046
U0699,2026-02-07 20:00:00,Facebook,FB_Summer,0,0,6240,194,13331
U0699,2026-03-11 07:00:00,TikTok,TikTok_Viral,0,0,3176,281,17767
U0699,2026-01-20 02:00:00,LinkedIn,LinkedIn_B2B,0,0,4161,122,6236
U0699,2026-03-16 07:00:00,LinkedIn,LinkedIn_B2B,1,150,2024,50,17466
U0700,2026-03-10 12:00:00,LinkedIn,LinkedIn_B2B,0,0,4570,120,9471
U0700,2026-03-03 04:00:00,TikTok,TikTok_Viral,0,0,5716,84,14923
U0700,2026-03-21 02:00:00,Google,Google_Search,0,0,1925,350,9135
U0700,2026-03-26 19:00:00,LinkedIn,LinkedIn_B2B,0,0,2675,415,14349
U0700,2026-01-30 06:00:00,Unknown,Google_Search,1,150,2528,177,2434
U0701,2026-03-07 03:00:00,Blog,Content_Marketing,0,0,2356,234,10123
U0701,2026-03-05 04:00:00,LinkedIn,LinkedIn_B2B,0,0,6327,66,7332
U0701,2026-02-05 00:00:00,LinkedIn,LinkedIn_B2B,1,400,4850,436,16867
U0702,2026-03-18 17:00:00,Unknown,LinkedIn_B2B,0,0,5432,423,1093
U0703,2026-01-19 03:00:00,Blog,Content_Marketing,0,0,7945,103,8421
U0703,2026-03-21 05:00:00,LinkedIn,LinkedIn_B2B,0,0,5472,266,18642
U0703,2026-02-01 22:00:00,Blog,Content_Marketing,0,0,4607,209,17604
U0703,2026-03-14 09:00:00,TikTok,TikTok_Viral,1,900,5819,183,11274
U0704,2026-03-20 04:00:00,Google,Google_Search,0,0,6631,449,16655
U0705,2026-03-30 01:00:00,TikTok,TikTok_Viral,0,0,6593,422,3027
U0705,2026-03-18 17:00:00,Facebook,FB_Summer,0,0,4450,210,9144
U0705,2026-04-01 20:00:00,TikTok,TikTok_Viral,1,150,4050,356,2828
U0706,2026-01-07 00:00:00,Google,Google_Search,0,0,2113,202,18378
U0706,2026-02-02 05:00:00,Blog,Content_Marketing,0,0,6590,492,9977
U0706,2026-03-20 13:00:00,Blog,Content_Marketing,0,0,4570,184,6302
U0706,2026-02-09 10:00:00,Google,Google_Search,1,900,3784,325,1956
U0707,2026-02-10 07:00:00,LinkedIn,LinkedIn_B2B,0,0,4482,116,8946
U0707,2026-02-03 12:00:00,LinkedIn,LinkedIn_B2B,0,0,2509,444,14721
U0707,2026-03-31 09:00:00,LinkedIn,LinkedIn_B2B,0,0,5982,227,8500
U0707,2026-01-02 22:00:00,Google,Google_Search,0,0,1970,139,5985
U0707,2026-01-24 14:00:00,LinkedIn,LinkedIn_B2B,1,900,4882,209,14147
U0708,2026-01-09 12:00:00,Blog,Content_Marketing,0,0,1818,97,13206
U0708,2026-02-02 17:00:00,Blog,Content_Marketing,1,400,1050,439,18591
U0709,2026-03-17 16:00:00,TikTok,TikTok_Viral,0,0,5577,115,7418
U0710,2026-03-18 11:00:00,Unknown,Content_Marketing,0,0,7569,189,15618
U0711,2026-01-22 20:00:00,LinkedIn,LinkedIn_B2B,0,0,2348,77,7681
U0711,2026-02-02 07:00:00,Blog,Content_Marketing,1,600,4523,227,13644
U0712,2026-03-12 11:00:00,TikTok,TikTok_Viral,0,0,3168,313,6728
U0712,2026-01-17 03:00:00,LinkedIn,LinkedIn_B2B,0,0,3656,499,9297
U0712,2026-02-04 01:00:00,LinkedIn,LinkedIn_B2B,0,0,6347,238,10345
U0712,2026-02-13 23:00:00,TikTok,TikTok_Viral,0,0,1912,121,7342
U0712,2026-02-27 09:00:00,Facebook,FB_Summer,0,0,5024,399,3780
U0713,2026-01-27 07:00:00,TikTok,TikTok_Viral,0,0,2362,300,6561
U0713,2026-01-25 17:00:00,Google,Google_Search,0,0,4889,231,1413
U0713,2026-01-08 02:00:00,Blog,Content_Marketing,0,0,1341,180,11779
U0713,2026-01-05 12:00:00,Facebook,FB_Summer,1,900,6891,329,17483
U0714,2026-01-30 10:00:00,Unknown,Content_Marketing,0,0,6734,453,4402
U0714,2026-01-09 22:00:00,Blog,Content_Marketing,1,250,5212,84,14925
U0715,2026-02-02 08:00:00,LinkedIn,LinkedIn_B2B,0,0,4502,77,18423
